user_id,session_id,event_time,device_type,location,page_name,event_type,event_value,duration_on_page,referrer_page,next_page,conversion_flag,funnel_stage,intent_label,recommendation_shown,recommendation_clicked,score_intent_probability,cluster_id,total_users,conversion_rate,avg_session_duration,dropoff_rate,persona_name,persona_avg_age,persona_conversion,device_mix,journey_step_count,journey_avg_dwell,journey_dropoff_rate,ab_test_control_rate,ab_test_variant_rate,ab_test_p_value,ab_test_uplift,insight_title,insight_metric,insight_description,insight_suggested_action
38522.0,S5504,2025-10-05 06:13:51,mobile,"Delhi, IN",Loan_Apply_Page,view,View Loan Details,35.2,Loan_Apply_Page,Payment_Page,0,Payment,Renewal,Insurance Plan,1,0.81,C5,4000,0.48,33.78,0.13,Professional,22,0.18,Tablet,6,9.5,0.2,0.32,0.42,0.08,0.07,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5504,2025-10-04 15:05:51,desktop,"Pune, IN",Loan_Apply_Page,view,Apply Now,28.9,Loan_Offers_Page,Payment_Page,1,Offer_View,Query_Info,Personal Loan Banner,1,0.92,C3,4000,0.37,33.21,0.19,Professional,35,0.35,Mobile,5,15.2,0.15,0.32,0.38,0.08,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-08 19:24:51,mobile,"Delhi, IN",Success_Page,view,Submit Application,12.0,Loan_Offers_Page,Success_Page,1,Payment,Purchase,Insurance Plan,1,0.81,C1,4000,0.53,32.36,0.12,Professional,22,0.18,Mobile,4,12.4,0.25,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-04 17:56:51,tablet,"Chennai, IN",Success_Page,view,Confirmation,12.0,Loan_Offers_Page,Loan_Apply_Page,1,Offer_View,Query_Info,Insurance Plan,1,0.87,C4,4000,0.45,31.05,0.13,Business,30,0.12,Mobile,3,12.4,0.15,0.35,0.38,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-08 02:19:51,desktop,"Chennai, IN",Loan_Offers_Page,view,Apply Now,15.8,Loan_Apply_Page,Logout_Page,1,Offer_View,Upgrade,Personal Loan Banner,1,0.75,C2,4000,0.39,22.44,0.12,Business,30,0.42,Tablet,5,15.2,0.25,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-04 01:18:51,desktop,"Pune, IN",Loan_Apply_Page,click,Payment,15.8,Loan_Apply_Page,Loan_Apply_Page,0,Offer_View,Renewal,Credit Card Offer,1,0.65,C1,4000,0.51,34.89,0.19,Business,22,0.42,Desktop,6,9.5,0.2,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-08 09:26:51,desktop,"Bangalore, IN",Home_Page,submit,Confirmation,15.8,Loan_Offers_Page,Success_Page,1,Apply_Loan,Query_Info,Insurance Plan,0,0.81,C3,4000,0.42,30.32,0.17,Professional,22,0.42,Tablet,5,9.5,0.1,0.35,0.38,0.08,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-04 18:06:51,tablet,"Pune, IN",Success_Page,submit,Apply Now,28.9,Loan_Apply_Page,Payment_Page,1,Offer_View,Purchase,Personal Loan Banner,1,0.92,C5,4000,0.43,22.43,0.17,Student,35,0.18,Mobile,5,12.4,0.15,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
849514.0,S5503,2025-10-07 22:00:51,desktop,"Bangalore, IN",Loan_Offers_Page,submit,Payment,35.2,Loan_Apply_Page,Loan_Apply_Page,1,Apply_Loan,Purchase,Personal Loan Banner,1,0.87,C3,4000,0.39,32.32,0.24,Student,22,0.18,Desktop,6,12.4,0.2,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-08 05:32:51,mobile,"Chennai, IN",Home_Page,view,View Loan Details,12.0,Loan_Offers_Page,Loan_Apply_Page,0,Apply_Loan,Query_Info,Insurance Plan,0,0.65,C1,4000,0.41,22.11,0.23,Business,45,0.42,Mobile,6,9.5,0.15,0.32,0.38,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-06 07:30:51,mobile,"Mumbai, IN",Payment_Page,click,Confirmation,15.8,Home_Page,Success_Page,0,Payment,Purchase,Insurance Plan,1,0.75,C1,4000,0.43,29.97,0.23,Senior,30,0.12,Mobile,4,15.2,0.25,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
997996.0,S5504,2025-10-08 02:20:51,desktop,"Mumbai, IN",Loan_Apply_Page,view,View Loan Details,15.8,Loan_Apply_Page,Loan_Apply_Page,1,Payment,Upgrade,Credit Card Offer,1,0.75,C4,4000,0.5,26.67,0.18,Professional,22,0.18,Tablet,6,9.5,0.25,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
167632.0,S5503,2025-10-05 12:25:51,mobile,"Chennai, IN",Success_Page,view,Apply Now,12.0,Loan_Apply_Page,Loan_Apply_Page,1,Success,Query_Info,Personal Loan Banner,0,0.92,C2,4000,0.5,28.22,0.19,Senior,30,0.18,Desktop,5,18.3,0.15,0.35,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-03 01:36:51,desktop,"Chennai, IN",Payment_Page,click,Confirmation,35.2,Loan_Apply_Page,Loan_Apply_Page,0,Offer_View,Apply_Loan,Insurance Plan,0,0.65,C2,4000,0.5,27.44,0.13,Business,35,0.42,Tablet,6,15.2,0.15,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5506,2025-10-09 03:27:51,desktop,"Pune, IN",Payment_Page,submit,Confirmation,12.0,Home_Page,Loan_Apply_Page,0,Payment,Upgrade,Personal Loan Banner,0,0.87,C4,4000,0.47,31.27,0.23,Senior,35,0.18,Desktop,3,9.5,0.2,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-03 01:36:51,desktop,"Chennai, IN",Payment_Page,click,Submit Application,12.0,Loan_Apply_Page,Success_Page,0,Offer_View,Purchase,Personal Loan Banner,0,0.65,C3,4000,0.36,31.64,0.16,Student,35,0.12,Desktop,6,15.2,0.1,0.35,0.38,0.08,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5506,2025-10-08 19:25:51,tablet,"Pune, IN",Success_Page,view,View Loan Details,24.5,Home_Page,Success_Page,1,Success,Apply_Loan,Insurance Plan,0,0.81,C5,4000,0.45,24.14,0.11,Business,30,0.12,Mobile,4,9.5,0.1,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
335825.0,S5502,2025-10-03 07:00:51,desktop,"Mumbai, IN",Loan_Apply_Page,submit,Payment,24.5,Loan_Offers_Page,Logout_Page,1,Offer_View,Upgrade,Personal Loan Banner,0,0.87,C2,4000,0.49,30.18,0.1,Professional,30,0.12,Mobile,6,9.5,0.15,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-03 08:00:51,mobile,"Bangalore, IN",Success_Page,submit,Payment,12.0,Loan_Offers_Page,Payment_Page,0,Payment,Renewal,Personal Loan Banner,0,0.65,C4,4000,0.47,23.38,0.22,Senior,35,0.12,Mobile,5,18.3,0.1,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-08 16:06:51,desktop,"Pune, IN",Loan_Apply_Page,click,Payment,15.8,Loan_Apply_Page,Payment_Page,0,Success,Purchase,Credit Card Offer,1,0.65,C1,4000,0.43,24.56,0.16,Student,30,0.42,Tablet,6,12.4,0.25,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5506,2025-10-03 20:05:51,tablet,"Mumbai, IN",Home_Page,view,Payment,28.9,Home_Page,Payment_Page,1,Apply_Loan,Query_Info,Insurance Plan,1,0.65,C2,4000,0.45,22.08,0.15,Senior,30,0.12,Desktop,4,12.4,0.1,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-04 03:36:51,mobile,"Delhi, IN",Loan_Apply_Page,click,Submit Application,28.9,Loan_Apply_Page,Success_Page,0,Offer_View,Upgrade,Insurance Plan,0,0.92,C1,4000,0.43,32.33,0.21,Senior,22,0.42,Mobile,3,12.4,0.2,0.35,0.38,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-05 14:21:51,tablet,"Pune, IN",Home_Page,click,Payment,28.9,Loan_Offers_Page,Payment_Page,0,Success,Renewal,Personal Loan Banner,1,0.65,C2,4000,0.45,20.54,0.17,Senior,22,0.35,Tablet,3,18.3,0.25,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
476768.0,S5506,2025-10-05 10:27:51,desktop,"Delhi, IN",Home_Page,view,Submit Application,24.5,Loan_Offers_Page,Payment_Page,1,Offer_View,Query_Info,Insurance Plan,0,0.75,C3,4000,0.39,29.27,0.24,Professional,22,0.12,Tablet,6,15.2,0.1,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-07 21:47:51,desktop,"Chennai, IN",Loan_Apply_Page,submit,Submit Application,35.2,Loan_Apply_Page,Success_Page,1,Offer_View,Apply_Loan,Insurance Plan,1,0.81,C3,4000,0.42,20.87,0.18,Business,45,0.35,Mobile,5,15.2,0.2,0.32,0.38,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
550254.0,S5503,2025-10-06 21:15:51,tablet,"Bangalore, IN",Loan_Apply_Page,submit,Payment,12.0,Loan_Apply_Page,Success_Page,0,Apply_Loan,Renewal,Personal Loan Banner,1,0.75,C4,4000,0.42,27.84,0.15,Senior,30,0.35,Tablet,3,18.3,0.15,0.32,0.42,0.08,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-05 14:35:51,desktop,"Delhi, IN",Loan_Apply_Page,click,Payment,12.0,Home_Page,Logout_Page,1,Offer_View,Query_Info,Insurance Plan,1,0.75,C1,4000,0.5,26.86,0.23,Student,30,0.35,Tablet,5,9.5,0.1,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5505,2025-10-06 07:47:51,mobile,"Bangalore, IN",Home_Page,view,View Loan Details,12.0,Loan_Offers_Page,Logout_Page,0,Offer_View,Upgrade,Personal Loan Banner,0,0.81,C4,4000,0.41,30.42,0.21,Senior,30,0.18,Tablet,4,9.5,0.2,0.32,0.38,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-05 16:11:51,mobile,"Delhi, IN",Home_Page,view,Payment,28.9,Loan_Apply_Page,Payment_Page,1,Apply_Loan,Renewal,Insurance Plan,1,0.87,C2,4000,0.38,28.06,0.15,Student,45,0.42,Mobile,6,18.3,0.25,0.32,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-09 12:13:51,desktop,"Delhi, IN",Success_Page,click,View Loan Details,28.9,Loan_Offers_Page,Success_Page,1,Success,Renewal,Credit Card Offer,0,0.92,C3,4000,0.35,22.12,0.23,Professional,35,0.18,Tablet,6,12.4,0.1,0.32,0.38,0.08,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-09 13:41:51,desktop,"Delhi, IN",Home_Page,view,View Loan Details,35.2,Loan_Offers_Page,Payment_Page,0,Payment,Apply_Loan,Credit Card Offer,0,0.92,C1,4000,0.53,24.41,0.15,Student,22,0.12,Desktop,3,12.4,0.2,0.32,0.42,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-08 12:20:51,mobile,"Bangalore, IN",Loan_Apply_Page,view,Apply Now,15.8,Loan_Offers_Page,Loan_Apply_Page,1,Apply_Loan,Purchase,Credit Card Offer,0,0.75,C3,4000,0.39,31.42,0.19,Senior,45,0.42,Tablet,3,18.3,0.15,0.35,0.42,0.04,0.07,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5503,2025-10-03 03:03:51,mobile,"Chennai, IN",Payment_Page,view,Apply Now,12.0,Home_Page,Loan_Apply_Page,0,Apply_Loan,Upgrade,Credit Card Offer,1,0.75,C5,4000,0.47,30.82,0.13,Professional,22,0.18,Tablet,4,18.3,0.25,0.32,0.38,0.08,0.06,Variant B performs better,0.12,Users abandon payment frequently,Optimize Payment UX
,S5503,2025-10-07 23:33:51,desktop,"Pune, IN",Home_Page,click,View Loan Details,12.0,Loan_Apply_Page,Logout_Page,1,Apply_Loan,Purchase,Personal Loan Banner,0,0.65,C1,4000,0.53,21.43,0.17,Senior,45,0.12,Mobile,6,12.4,0.25,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-04 17:46:51,tablet,"Bangalore, IN",Success_Page,click,Submit Application,35.2,Loan_Offers_Page,Loan_Apply_Page,0,Success,Purchase,Personal Loan Banner,1,0.92,C2,4000,0.51,32.02,0.23,Professional,30,0.42,Mobile,4,18.3,0.25,0.32,0.42,0.08,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-03 21:02:51,tablet,"Pune, IN",Loan_Apply_Page,submit,Apply Now,28.9,Loan_Offers_Page,Success_Page,1,Success,Purchase,Credit Card Offer,0,0.87,C1,4000,0.44,22.37,0.19,Senior,45,0.35,Tablet,6,9.5,0.25,0.32,0.42,0.08,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5502,2025-10-08 05:58:51,mobile,"Pune, IN",Success_Page,click,Apply Now,12.0,Home_Page,Logout_Page,1,Payment,Renewal,Insurance Plan,0,0.92,C3,4000,0.52,31.93,0.19,Professional,22,0.12,Tablet,5,18.3,0.2,0.32,0.42,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-07 11:46:51,tablet,"Pune, IN",Loan_Offers_Page,view,Apply Now,28.9,Loan_Offers_Page,Payment_Page,1,Payment,Apply_Loan,Personal Loan Banner,1,0.87,C3,4000,0.38,32.33,0.16,Business,30,0.35,Desktop,5,12.4,0.25,0.32,0.38,0.08,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-03 05:56:51,tablet,"Bangalore, IN",Loan_Offers_Page,click,View Loan Details,15.8,Loan_Offers_Page,Loan_Apply_Page,0,Offer_View,Upgrade,Credit Card Offer,1,0.65,C3,4000,0.47,22.14,0.15,Senior,35,0.35,Desktop,3,15.2,0.15,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-05 12:04:51,tablet,"Chennai, IN",Success_Page,submit,Submit Application,24.5,Loan_Apply_Page,Logout_Page,0,Success,Apply_Loan,Personal Loan Banner,0,0.75,C1,4000,0.55,33.78,0.16,Business,35,0.42,Desktop,4,18.3,0.25,0.35,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
29792.0,S5505,2025-10-05 09:18:51,mobile,"Delhi, IN",Loan_Apply_Page,click,View Loan Details,35.2,Loan_Offers_Page,Loan_Apply_Page,0,Apply_Loan,Apply_Loan,Insurance Plan,0,0.75,C5,4000,0.46,22.69,0.11,Professional,22,0.18,Tablet,4,18.3,0.25,0.32,0.42,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-04 16:27:51,mobile,"Bangalore, IN",Home_Page,submit,Apply Now,24.5,Loan_Apply_Page,Logout_Page,0,Offer_View,Apply_Loan,Personal Loan Banner,1,0.75,C2,4000,0.51,27.81,0.16,Professional,35,0.18,Desktop,4,12.4,0.1,0.35,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5506,2025-10-04 04:24:51,mobile,"Mumbai, IN",Success_Page,click,Submit Application,28.9,Loan_Offers_Page,Logout_Page,0,Payment,Renewal,Insurance Plan,1,0.81,C5,4000,0.49,22.22,0.24,Student,30,0.18,Mobile,3,12.4,0.25,0.35,0.38,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-09 01:12:51,mobile,"Delhi, IN",Payment_Page,click,View Loan Details,35.2,Home_Page,Loan_Apply_Page,1,Apply_Loan,Query_Info,Insurance Plan,0,0.87,C1,4000,0.46,35.0,0.22,Business,22,0.42,Tablet,4,12.4,0.2,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5505,2025-10-06 18:17:51,mobile,"Bangalore, IN",Home_Page,view,Payment,15.8,Loan_Offers_Page,Logout_Page,0,Payment,Purchase,Credit Card Offer,1,0.87,C5,4000,0.52,21.29,0.23,Student,22,0.35,Mobile,5,12.4,0.1,0.32,0.42,0.04,0.07,High drop-off on Payment Page,0.25,Variant B uplift seen in mobile,Optimize Payment UX
861501.0,S5506,2025-10-03 20:59:51,tablet,"Pune, IN",Payment_Page,view,Submit Application,15.8,Home_Page,Logout_Page,1,Offer_View,Upgrade,Insurance Plan,1,0.87,C1,4000,0.43,33.42,0.14,Senior,45,0.12,Tablet,4,12.4,0.25,0.35,0.38,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
,S5505,2025-10-06 03:05:51,desktop,"Delhi, IN",Loan_Apply_Page,submit,Apply Now,35.2,Loan_Apply_Page,Payment_Page,1,Offer_View,Upgrade,Credit Card Offer,0,0.81,C2,4000,0.36,21.45,0.16,Business,30,0.12,Desktop,4,12.4,0.1,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-02 17:48:51,desktop,"Mumbai, IN",Success_Page,view,Submit Application,15.8,Loan_Apply_Page,Logout_Page,0,Offer_View,Purchase,Insurance Plan,0,0.65,C4,4000,0.41,30.86,0.16,Business,35,0.42,Tablet,6,15.2,0.1,0.32,0.38,0.08,0.06,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5504,2025-10-08 06:36:51,tablet,"Pune, IN",Payment_Page,submit,Payment,24.5,Loan_Apply_Page,Payment_Page,0,Offer_View,Upgrade,Credit Card Offer,1,0.65,C1,4000,0.53,21.01,0.13,Student,30,0.35,Desktop,3,9.5,0.25,0.32,0.42,0.04,0.07,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-05 02:47:51,desktop,"Chennai, IN",Success_Page,view,Confirmation,12.0,Home_Page,Payment_Page,0,Apply_Loan,Upgrade,Personal Loan Banner,1,0.81,C1,4000,0.4,32.21,0.14,Senior,45,0.12,Mobile,4,12.4,0.25,0.35,0.42,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
630320.0,S5506,2025-10-04 09:38:51,mobile,"Delhi, IN",Loan_Apply_Page,view,Payment,12.0,Loan_Apply_Page,Logout_Page,0,Success,Renewal,Insurance Plan,1,0.81,C5,4000,0.52,21.77,0.13,Business,45,0.12,Mobile,5,9.5,0.1,0.32,0.42,0.08,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Optimize Payment UX
,S5503,2025-10-07 00:46:51,tablet,"Chennai, IN",Payment_Page,view,Apply Now,35.2,Loan_Offers_Page,Logout_Page,0,Payment,Renewal,Credit Card Offer,1,0.75,C3,4000,0.39,33.65,0.2,Senior,35,0.42,Desktop,6,12.4,0.25,0.32,0.38,0.04,0.07,Variant B performs better,0.25,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-04 20:39:51,tablet,"Delhi, IN",Payment_Page,submit,Apply Now,15.8,Loan_Offers_Page,Success_Page,1,Apply_Loan,Query_Info,Insurance Plan,0,0.65,C4,4000,0.51,34.33,0.2,Business,22,0.35,Mobile,6,15.2,0.2,0.35,0.42,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5503,2025-10-05 10:39:51,mobile,"Delhi, IN",Loan_Offers_Page,submit,Submit Application,24.5,Loan_Apply_Page,Success_Page,0,Apply_Loan,Apply_Loan,Credit Card Offer,1,0.75,C2,4000,0.47,26.88,0.12,Student,30,0.12,Desktop,3,12.4,0.25,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
59330.0,S5505,2025-10-07 00:57:51,desktop,"Chennai, IN",Payment_Page,view,View Loan Details,28.9,Home_Page,Payment_Page,1,Apply_Loan,Upgrade,Credit Card Offer,0,0.92,C5,4000,0.49,26.91,0.23,Student,22,0.42,Mobile,5,12.4,0.1,0.35,0.38,0.04,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Optimize Payment UX
,S5502,2025-10-04 01:35:51,mobile,"Delhi, IN",Home_Page,view,Confirmation,12.0,Loan_Offers_Page,Logout_Page,1,Payment,Renewal,Personal Loan Banner,0,0.81,C5,4000,0.47,34.69,0.14,Professional,35,0.42,Mobile,4,9.5,0.15,0.32,0.38,0.04,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Optimize Payment UX
147806.0,S5503,2025-10-04 06:57:51,desktop,"Pune, IN",Home_Page,view,Submit Application,15.8,Loan_Offers_Page,Success_Page,0,Payment,Query_Info,Insurance Plan,0,0.65,C1,4000,0.43,28.92,0.21,Student,30,0.35,Mobile,5,18.3,0.1,0.35,0.42,0.08,0.07,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-06 13:46:51,tablet,"Chennai, IN",Loan_Apply_Page,submit,Confirmation,28.9,Loan_Offers_Page,Success_Page,1,Apply_Loan,Query_Info,Personal Loan Banner,1,0.65,C3,4000,0.36,34.3,0.19,Professional,45,0.42,Mobile,5,9.5,0.15,0.35,0.42,0.08,0.06,High drop-off on Payment Page,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-03 21:54:51,tablet,"Bangalore, IN",Loan_Offers_Page,click,Confirmation,24.5,Home_Page,Loan_Apply_Page,0,Apply_Loan,Apply_Loan,Personal Loan Banner,0,0.75,C3,4000,0.42,29.32,0.24,Senior,35,0.18,Mobile,4,12.4,0.2,0.32,0.38,0.04,0.06,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5502,2025-10-02 20:44:51,mobile,"Chennai, IN",Payment_Page,submit,Confirmation,35.2,Loan_Offers_Page,Payment_Page,1,Apply_Loan,Renewal,Insurance Plan,0,0.65,C1,4000,0.48,26.03,0.22,Business,30,0.35,Mobile,5,12.4,0.1,0.35,0.42,0.04,0.07,High drop-off on Payment Page,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5505,2025-10-03 17:55:51,desktop,"Chennai, IN",Payment_Page,click,Submit Application,28.9,Loan_Offers_Page,Success_Page,1,Payment,Purchase,Personal Loan Banner,0,0.92,C4,4000,0.39,29.38,0.11,Professional,30,0.12,Tablet,3,12.4,0.2,0.32,0.42,0.08,0.06,Variant B performs better,0.12,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5502,2025-10-07 15:48:51,tablet,"Delhi, IN",Success_Page,view,Submit Application,12.0,Home_Page,Loan_Apply_Page,0,Success,Query_Info,Insurance Plan,1,0.65,C2,4000,0.4,25.64,0.1,Senior,35,0.12,Desktop,3,9.5,0.2,0.32,0.38,0.04,0.07,High drop-off on Payment Page,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5505,2025-10-04 01:38:51,mobile,"Mumbai, IN",Success_Page,click,Submit Application,15.8,Loan_Offers_Page,Loan_Apply_Page,1,Payment,Query_Info,Insurance Plan,0,0.87,C5,4000,0.37,30.75,0.19,Senior,45,0.18,Tablet,6,18.3,0.2,0.35,0.38,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
223433.0,S5505,2025-10-06 17:54:51,desktop,"Mumbai, IN",Payment_Page,click,Apply Now,35.2,Loan_Offers_Page,Payment_Page,1,Success,Query_Info,Insurance Plan,0,0.81,C5,4000,0.41,25.59,0.22,Student,30,0.18,Tablet,3,9.5,0.1,0.32,0.42,0.08,0.06,Variant B performs better,0.25,Variant B uplift seen in mobile,Deploy Variant B for Mobile
,S5503,2025-10-02 19:31:51,desktop,"Mumbai, IN",Loan_Apply_Page,click,Apply Now,12.0,Loan_Apply_Page,Loan_Apply_Page,1,Offer_View,Apply_Loan,Credit Card Offer,1,0.75,C4,4000,0.54,33.61,0.24,Business,35,0.42,Tablet,3,18.3,0.1,0.32,0.42,0.08,0.07,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
203368.0,S5502,2025-10-09 04:10:51,desktop,"Pune, IN",Loan_Offers_Page,view,View Loan Details,15.8,Loan_Apply_Page,Success_Page,0,Apply_Loan,Purchase,Credit Card Offer,1,0.92,C5,4000,0.49,32.45,0.14,Student,30,0.42,Tablet,3,18.3,0.25,0.32,0.42,0.04,0.06,Variant B performs better,0.25,Users abandon payment frequently,Deploy Variant B for Mobile
,S5504,2025-10-07 00:05:51,tablet,"Chennai, IN",Home_Page,click,Confirmation,35.2,Home_Page,Logout_Page,0,Apply_Loan,Query_Info,Credit Card Offer,1,0.81,C3,4000,0.4,32.66,0.11,Business,45,0.18,Tablet,3,9.5,0.15,0.32,0.42,0.04,0.06,Variant B performs better,0.12,Users abandon payment frequently,Deploy Variant B for Mobile
